millis,batt,temp,A2,A3,maxWriteTime,minFifoFree,maxFifoUsed,maxOverruns,gpsOnFlag,unusedStack1,unusedStackIdle,index,t
3932733.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,396978.0,1603209786.28
3933732.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,397079.0,1603209787.28
3934732.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,397180.0,1603209788.28
3935733.0,17.19,10.0,0.682,0.606,14.0,74.0,1.0,0.0,0.0,46.0,47.0,397281.0,1603209789.28
3936733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,397382.0,1603209790.28
3937732.0,17.19,10.0,0.688,0.618,12.0,74.0,1.0,0.0,0.0,46.0,47.0,397483.0,1603209791.28
3938736.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,397584.0,1603209792.29
3939735.0,17.19,10.0,0.685,0.615,16.0,73.0,2.0,0.0,0.0,46.0,47.0,397685.0,1603209793.29
3940732.0,17.19,10.0,0.685,0.615,16.0,74.0,1.0,0.0,0.0,46.0,47.0,397786.0,1603209794.28
3941732.0,17.19,10.0,0.682,0.615,15.0,73.0,2.0,0.0,0.0,46.0,47.0,397887.0,1603209795.28
3942733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,397988.0,1603209796.28
3943733.0,17.19,10.0,0.685,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,398089.0,1603209797.28
3944732.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,398190.0,1603209798.28
3945734.0,17.19,10.0,0.685,0.612,12.0,73.0,2.0,0.0,0.0,46.0,47.0,398291.0,1603209799.29
3946733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,398392.0,1603209800.28
3947732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,398493.0,1603209801.28
3948732.0,17.19,10.0,0.685,0.615,13.0,74.0,1.0,0.0,0.0,46.0,47.0,398594.0,1603209802.28
3949733.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,398695.0,1603209803.28
3950733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,398796.0,1603209804.28
3951732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,398897.0,1603209805.28
3952732.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,398998.0,1603209806.28
3953733.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,399099.0,1603209807.28
3954733.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,399200.0,1603209808.28
3955732.0,17.19,10.0,0.682,0.606,12.0,73.0,2.0,0.0,0.0,46.0,47.0,399301.0,1603209809.28
3956733.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,399402.0,1603209810.28
3957733.0,17.19,10.0,0.685,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,399503.0,1603209811.28
3958732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,399604.0,1603209812.28
3959732.0,17.19,10.0,0.682,0.612,13.0,74.0,1.0,0.0,0.0,46.0,47.0,399705.0,1603209813.28
3960733.0,17.19,10.0,0.682,0.606,14.0,74.0,1.0,0.0,0.0,46.0,47.0,399806.0,1603209814.28
3961733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,399907.0,1603209815.28
3962732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,400008.0,1603209816.28
3963734.0,17.19,10.0,0.682,0.612,13.0,73.0,2.0,0.0,0.0,46.0,47.0,400109.0,1603209817.29
3964733.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,400210.0,1603209818.28
3965732.0,17.19,10.0,0.688,0.618,14.0,74.0,1.0,0.0,0.0,46.0,47.0,400311.0,1603209819.28
3966734.0,17.19,10.0,0.685,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,400412.0,1603209820.29
3967733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,400513.0,1603209821.28
3968733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,400614.0,1603209822.28
3969732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,400715.0,1603209823.28
3970734.0,17.19,10.0,0.685,0.615,16.0,74.0,1.0,0.0,0.0,46.0,47.0,400816.0,1603209824.29
3971733.0,17.19,10.0,0.685,0.615,14.0,73.0,2.0,0.0,0.0,46.0,47.0,400917.0,1603209825.28
3972732.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,401018.0,1603209826.28
3973732.0,17.19,10.0,0.685,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,401119.0,1603209827.28
3974733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,401220.0,1603209828.28
3975733.0,17.19,10.0,0.682,0.606,15.0,74.0,1.0,0.0,0.0,46.0,47.0,401321.0,1603209829.28
3976732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,401422.0,1603209830.28
3977734.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,401523.0,1603209831.29
3978733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,401624.0,1603209832.28
3979732.0,17.19,10.0,0.685,0.612,14.0,73.0,2.0,0.0,0.0,46.0,47.0,401725.0,1603209833.28
3980732.0,17.19,10.0,0.682,0.609,13.0,74.0,1.0,0.0,0.0,46.0,47.0,401826.0,1603209834.28
3981733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,401927.0,1603209835.29
3982733.0,17.19,10.0,0.685,0.609,15.0,74.0,1.0,0.0,0.0,46.0,47.0,402028.0,1603209836.29
3983732.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,402129.0,1603209837.28
3984732.0,17.19,10.0,0.685,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,402230.0,1603209838.28
3985733.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,402331.0,1603209839.29
3986733.0,17.19,10.0,0.682,0.606,14.0,74.0,1.0,0.0,0.0,46.0,47.0,402432.0,1603209840.29
3987732.0,17.19,10.0,0.688,0.615,14.0,73.0,2.0,0.0,0.0,46.0,47.0,402533.0,1603209841.28
3988733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,402634.0,1603209842.29
3989733.0,17.19,10.0,0.685,0.606,15.0,74.0,1.0,0.0,0.0,46.0,47.0,402735.0,1603209843.29
3990732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,402836.0,1603209844.28
3991732.0,17.19,10.0,0.685,0.615,13.0,74.0,1.0,0.0,0.0,46.0,47.0,402937.0,1603209845.28
3992733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403038.0,1603209846.29
3993733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403139.0,1603209847.29
3994732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403240.0,1603209848.28
3995734.0,17.19,10.0,0.685,0.618,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403341.0,1603209849.29
3996733.0,17.19,10.0,0.688,0.615,15.0,73.0,2.0,0.0,0.0,46.0,47.0,403442.0,1603209850.29
3997732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403543.0,1603209851.28
3998732.0,17.19,10.0,0.685,0.612,13.0,74.0,1.0,0.0,0.0,46.0,47.0,403644.0,1603209852.28
3999733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403745.0,1603209853.29
4000733.0,17.19,10.0,0.685,0.618,15.0,74.0,1.0,0.0,0.0,46.0,47.0,403846.0,1603209854.29
4001732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,403947.0,1603209855.28
4002734.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,404048.0,1603209856.29
4003733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,404149.0,1603209857.29
4004732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,404250.0,1603209858.28
4005732.0,17.19,10.0,0.682,0.609,13.0,74.0,1.0,0.0,0.0,46.0,47.0,404351.0,1603209859.28
4006733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,404452.0,1603209860.29
4007733.0,17.19,10.0,0.682,0.609,15.0,74.0,1.0,0.0,0.0,46.0,47.0,404553.0,1603209861.29
4008732.0,17.19,10.0,0.682,0.612,12.0,74.0,1.0,0.0,0.0,46.0,47.0,404654.0,1603209862.28
4009734.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,404755.0,1603209863.29
4010733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,404856.0,1603209864.29
4011732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,404957.0,1603209865.28
4012732.0,17.19,10.0,0.682,0.609,13.0,73.0,2.0,0.0,0.0,46.0,47.0,405058.0,1603209866.28
4013733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,405159.0,1603209867.29
4014733.0,17.19,10.0,0.685,0.618,15.0,74.0,1.0,0.0,0.0,46.0,47.0,405260.0,1603209868.29
4015732.0,17.19,10.0,0.685,0.618,12.0,74.0,1.0,0.0,0.0,46.0,47.0,405361.0,1603209869.28
4016732.0,17.19,10.0,0.682,0.609,13.0,74.0,1.0,0.0,0.0,46.0,47.0,405462.0,1603209870.28
4017733.0,17.19,10.0,0.682,0.606,14.0,74.0,1.0,0.0,0.0,46.0,47.0,405563.0,1603209871.29
4018733.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,405664.0,1603209872.29
4019732.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,405765.0,1603209873.28
4020733.0,17.19,10.0,0.688,0.618,12.0,73.0,2.0,0.0,0.0,46.0,47.0,405866.0,1603209874.29
4021733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,405967.0,1603209875.29
4022732.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,406068.0,1603209876.28
4023732.0,17.19,10.0,0.682,0.609,13.0,74.0,1.0,0.0,0.0,46.0,47.0,406169.0,1603209877.29
4024733.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,406270.0,1603209878.29
4025733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,406371.0,1603209879.29
4026732.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,406472.0,1603209880.29
4027734.0,17.19,10.0,0.682,0.606,12.0,74.0,1.0,0.0,0.0,46.0,47.0,406573.0,1603209881.29
4028733.0,17.19,10.0,0.685,0.624,17.0,73.0,2.0,0.0,0.0,46.0,47.0,406674.0,1603209882.29
4029732.0,17.19,10.0,0.685,0.627,16.0,73.0,2.0,0.0,0.0,46.0,47.0,406775.0,1603209883.29
4030732.0,17.19,10.0,0.685,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,406876.0,1603209884.29
4031733.0,17.19,10.0,0.691,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,406977.0,1603209885.29
4032733.0,17.19,10.0,0.682,0.609,15.0,74.0,1.0,0.0,0.0,46.0,47.0,407078.0,1603209886.29
4033732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,407179.0,1603209887.29
4034734.0,17.19,10.0,0.685,0.612,12.0,74.0,1.0,0.0,0.0,46.0,47.0,407280.0,1603209888.29
4035733.0,17.19,10.0,0.682,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,407381.0,1603209889.29
4036732.0,17.19,10.0,0.682,0.615,14.0,73.0,2.0,0.0,0.0,46.0,47.0,407482.0,1603209890.29
4037732.0,17.19,10.0,0.688,0.615,13.0,74.0,1.0,0.0,0.0,46.0,47.0,407583.0,1603209891.29
4038733.0,17.19,10.0,0.682,0.618,14.0,74.0,1.0,0.0,0.0,46.0,47.0,407684.0,1603209892.29
4039733.0,17.19,10.0,0.685,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,407785.0,1603209893.29
4040732.0,17.19,10.0,0.682,0.609,12.0,74.0,1.0,0.0,0.0,46.0,47.0,407886.0,1603209894.29
4041734.0,17.19,10.0,0.685,0.609,12.0,74.0,1.0,0.0,0.0,46.0,47.0,407987.0,1603209895.29
4042733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,408088.0,1603209896.29
4043732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,408189.0,1603209897.29
4044732.0,17.19,10.0,0.682,0.615,15.0,73.0,2.0,0.0,0.0,46.0,47.0,408290.0,1603209898.29
4045733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,408391.0,1603209899.29
4046735.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,408492.0,1603209900.29
4047732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,408593.0,1603209901.29
4048732.0,17.19,10.0,0.685,0.615,13.0,74.0,1.0,0.0,0.0,46.0,47.0,408694.0,1603209902.29
4049733.0,17.19,10.0,0.679,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,408795.0,1603209903.29
4050733.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,408896.0,1603209904.29
4051732.0,17.19,10.0,0.685,0.609,12.0,74.0,1.0,0.0,0.0,46.0,47.0,408997.0,1603209905.29
4052733.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,409098.0,1603209906.29
4053733.0,17.19,10.0,0.682,0.612,15.0,73.0,2.0,0.0,0.0,46.0,47.0,409199.0,1603209907.29
4054732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,409300.0,1603209908.29
4055732.0,17.19,10.0,0.685,0.612,13.0,74.0,1.0,0.0,0.0,46.0,47.0,409401.0,1603209909.29
4056733.0,17.19,10.0,0.688,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,409502.0,1603209910.29
4057733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,409603.0,1603209911.29
4058732.0,17.19,10.0,0.685,0.609,12.0,74.0,1.0,0.0,0.0,46.0,47.0,409704.0,1603209912.29
4059734.0,17.19,10.0,0.685,0.609,12.0,74.0,1.0,0.0,0.0,46.0,47.0,409805.0,1603209913.29
4060733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,409906.0,1603209914.29
4061732.0,17.19,10.0,0.682,0.615,14.0,73.0,2.0,0.0,0.0,46.0,47.0,410007.0,1603209915.29
4062732.0,17.19,10.0,0.688,0.615,13.0,74.0,1.0,0.0,0.0,46.0,47.0,410108.0,1603209916.29
4063733.0,17.19,10.0,0.682,0.609,16.0,74.0,1.0,0.0,0.0,46.0,47.0,410209.0,1603209917.29
4064733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,410310.0,1603209918.29
4065732.0,17.19,10.0,0.682,0.606,14.0,74.0,1.0,0.0,0.0,46.0,47.0,410411.0,1603209919.29
4066734.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,410512.0,1603209920.29
4067733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,410613.0,1603209921.29
4068732.0,17.19,10.0,0.682,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,410714.0,1603209922.29
4069732.0,17.19,10.0,0.685,0.615,15.0,73.0,2.0,0.0,0.0,46.0,47.0,410815.0,1603209923.29
4070733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,410916.0,1603209924.29
4071733.0,17.19,10.0,0.685,0.606,15.0,74.0,1.0,0.0,0.0,46.0,47.0,411017.0,1603209925.29
4072732.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,411118.0,1603209926.29
4073734.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,411219.0,1603209927.29
4074733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,411320.0,1603209928.29
4075732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,411421.0,1603209929.29
4076732.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,411522.0,1603209930.29
4077733.0,17.19,10.0,0.688,0.615,14.0,73.0,2.0,0.0,0.0,46.0,47.0,411623.0,1603209931.29
4078733.0,17.19,10.0,0.688,0.615,15.0,73.0,2.0,0.0,0.0,46.0,47.0,411724.0,1603209932.29
4079732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,411825.0,1603209933.29
4080734.0,17.19,10.0,0.682,0.606,19.0,73.0,2.0,0.0,0.0,46.0,47.0,411926.0,1603209934.29
4081733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412027.0,1603209935.29
4082733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412128.0,1603209936.29
4083732.0,17.19,10.0,0.688,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412229.0,1603209937.29
4084733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412330.0,1603209938.29
4085733.0,17.19,10.0,0.688,0.615,15.0,73.0,2.0,0.0,0.0,46.0,47.0,412431.0,1603209939.29
4086732.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412532.0,1603209940.29
4087734.0,17.19,10.0,0.685,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,412633.0,1603209941.29
4088733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412734.0,1603209942.29
4089733.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412835.0,1603209943.29
4090732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,412936.0,1603209944.29
4091734.0,17.19,10.0,0.688,0.618,14.0,74.0,1.0,0.0,0.0,46.0,47.0,413037.0,1603209945.29
4092733.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,413138.0,1603209946.29
4093732.0,17.19,10.0,0.682,0.612,14.0,73.0,2.0,0.0,0.0,46.0,47.0,413239.0,1603209947.29
4094732.0,17.19,10.0,0.685,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,413340.0,1603209948.29
4095733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,413441.0,1603209949.29
4096733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,413542.0,1603209950.29
4097732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,413643.0,1603209951.29
4098734.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,413744.0,1603209952.29
4099733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,413845.0,1603209953.29
4100732.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,413946.0,1603209954.29
4101732.0,17.19,10.0,0.685,0.612,13.0,73.0,2.0,0.0,0.0,46.0,47.0,414047.0,1603209955.29
4102733.0,17.19,10.0,0.682,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,414148.0,1603209956.29
4103733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,414249.0,1603209957.29
4104732.0,17.19,10.0,0.685,0.612,12.0,74.0,1.0,0.0,0.0,46.0,47.0,414350.0,1603209958.29
4105734.0,17.19,10.0,0.682,0.612,12.0,74.0,1.0,0.0,0.0,46.0,47.0,414451.0,1603209959.29
4106733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,414552.0,1603209960.29
4107732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,414653.0,1603209961.29
4108732.0,17.19,10.0,0.685,0.609,15.0,74.0,1.0,0.0,0.0,46.0,47.0,414754.0,1603209962.29
4109733.0,17.19,10.0,0.685,0.609,14.0,73.0,2.0,0.0,0.0,46.0,47.0,414855.0,1603209963.29
4110733.0,17.19,10.0,0.688,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,414956.0,1603209964.29
4111732.0,17.19,10.0,0.682,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415057.0,1603209965.29
4112734.0,17.19,10.0,0.682,0.609,15.0,74.0,1.0,0.0,0.0,46.0,47.0,415158.0,1603209966.29
4113733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415259.0,1603209967.29
4114733.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415360.0,1603209968.29
4115732.0,17.19,10.0,0.682,0.618,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415461.0,1603209969.29
4116733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415562.0,1603209970.29
4117733.0,17.19,10.0,0.682,0.606,15.0,73.0,2.0,0.0,0.0,46.0,47.0,415663.0,1603209971.29
4118732.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415764.0,1603209972.29
4119732.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,415865.0,1603209973.29
4120733.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,415966.0,1603209974.29
4121733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,416067.0,1603209975.29
4122732.0,17.19,10.0,0.682,0.618,12.0,74.0,1.0,0.0,0.0,46.0,47.0,416168.0,1603209976.29
4123736.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,416269.0,1603209977.29
4124733.0,17.19,10.0,0.685,0.615,17.0,73.0,2.0,0.0,0.0,46.0,47.0,416370.0,1603209978.29
4125732.0,17.19,10.0,0.682,0.612,16.0,73.0,2.0,0.0,0.0,46.0,47.0,416471.0,1603209979.29
4126732.0,17.19,10.0,0.685,0.612,23.0,73.0,2.0,0.0,0.0,46.0,47.0,416572.0,1603209980.29
4127733.0,17.19,10.0,0.682,0.615,16.0,73.0,2.0,0.0,0.0,46.0,47.0,416673.0,1603209981.29
4128733.0,17.19,10.0,0.685,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,416774.0,1603209982.29
4129732.0,17.19,10.0,0.682,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,416875.0,1603209983.29
4130734.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,416976.0,1603209984.29
4131733.0,17.19,10.0,0.682,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,417077.0,1603209985.29
4132732.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,417178.0,1603209986.29
4133732.0,17.19,10.0,0.685,0.615,13.0,74.0,1.0,0.0,0.0,46.0,47.0,417279.0,1603209987.29
4134733.0,17.19,10.0,0.685,0.615,14.0,73.0,2.0,0.0,0.0,46.0,47.0,417380.0,1603209988.29
4135733.0,17.19,10.0,0.682,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,417481.0,1603209989.29
4136732.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,417582.0,1603209990.29
4137734.0,17.19,10.0,0.685,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,417683.0,1603209991.29
4138733.0,17.19,10.0,0.688,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,417784.0,1603209992.29
4139732.0,17.19,10.0,0.685,0.609,14.0,74.0,1.0,0.0,0.0,46.0,47.0,417885.0,1603209993.29
4140732.0,17.19,10.0,0.685,0.609,13.0,74.0,1.0,0.0,0.0,46.0,47.0,417986.0,1603209994.29
4141735.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,418087.0,1603209995.29
4142733.0,17.19,10.0,0.682,0.612,17.0,73.0,2.0,0.0,0.0,46.0,47.0,418188.0,1603209996.29
4143732.0,17.19,10.0,0.685,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,418289.0,1603209997.29
4144732.0,17.19,10.0,0.685,0.612,17.0,74.0,1.0,0.0,0.0,46.0,47.0,418390.0,1603209998.29
4145733.0,17.19,10.0,0.685,0.609,16.0,74.0,1.0,0.0,0.0,46.0,47.0,418491.0,1603209999.29
4146733.0,17.19,10.0,0.688,0.615,14.0,74.0,1.0,0.0,0.0,46.0,47.0,418592.0,1603210000.29
4147732.0,17.19,10.0,0.682,0.612,12.0,74.0,1.0,0.0,0.0,46.0,47.0,418693.0,1603210001.29
4148733.0,17.19,10.0,0.682,0.612,14.0,74.0,1.0,0.0,0.0,46.0,47.0,418794.0,1603210002.29
4149733.0,17.19,10.0,0.685,0.615,15.0,74.0,1.0,0.0,0.0,46.0,47.0,418895.0,1603210003.29
4150732.0,17.19,10.0,0.685,0.612,14.0,73.0,2.0,0.0,0.0,46.0,47.0,418996.0,1603210004.29
4151732.0,17.19,10.0,0.685,0.612,15.0,74.0,1.0,0.0,0.0,46.0,47.0,419097.0,1603210005.29
4152733.0,17.19,10.0,0.685,0.621,16.0,74.0,1.0,0.0,0.0,46.0,47.0,419198.0,1603210006.29
4153733.0,17.19,10.0,0.688,0.618,17.0,74.0,1.0,0.0,0.0,46.0,47.0,419299.0,1603210007.29
4154732.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,419400.0,1603210008.29
4155734.0,17.19,10.0,0.688,0.615,12.0,74.0,1.0,0.0,0.0,46.0,47.0,419501.0,1603210009.29
