millis,batt,temp,A2,A3,maxWriteTime,minFifoFree,maxFifoUsed,maxOverruns,gpsOnFlag,unusedStack1,unusedStackIdle,index,t
5585946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,563967.0,1603211430.15
5586946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,564068.0,1603211431.15
5587945.0,3.75,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,564169.0,1603211432.15
5588946.0,3.75,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,564270.0,1603211433.15
5589946.0,3.75,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,564371.0,1603211434.15
5590945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,564472.0,1603211435.15
5591947.0,3.76,10.3,0.606,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,564573.0,1603211436.15
5592946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,564674.0,1603211437.15
5593946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,564775.0,1603211438.15
5594945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,564876.0,1603211439.15
5595947.0,3.75,10.3,0.606,0.394,14.0,73.0,2.0,0.0,0.0,56.0,51.0,564977.0,1603211440.15
5596946.0,3.75,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,565078.0,1603211441.15
5597945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,565179.0,1603211442.15
5598945.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,565280.0,1603211443.15
5599946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,565381.0,1603211444.15
5600946.0,3.76,10.3,0.603,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,565482.0,1603211445.15
5601945.0,3.76,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,565583.0,1603211446.15
5602947.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,565684.0,1603211447.16
5603946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,565785.0,1603211448.15
5604945.0,3.75,10.3,0.603,0.394,20.0,73.0,2.0,0.0,0.0,56.0,51.0,565886.0,1603211449.15
5605945.0,3.75,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,565987.0,1603211450.15
5606946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,566088.0,1603211451.15
5607946.0,3.75,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,566189.0,1603211452.15
5608945.0,3.75,10.3,0.606,0.397,12.0,74.0,1.0,0.0,0.0,56.0,51.0,566290.0,1603211453.15
5609947.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,566391.0,1603211454.16
5610946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,566492.0,1603211455.15
5611945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,566593.0,1603211456.15
5612945.0,3.75,10.3,0.606,0.394,13.0,73.0,2.0,0.0,0.0,56.0,51.0,566694.0,1603211457.15
5613946.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,566795.0,1603211458.15
5614946.0,3.76,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,566896.0,1603211459.15
5615945.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,566997.0,1603211460.15
5616947.0,3.76,10.3,0.606,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,567098.0,1603211461.16
5617946.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,567199.0,1603211462.15
5618946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,567300.0,1603211463.15
5619945.0,3.75,10.3,0.606,0.397,133.0,50.0,25.0,0.0,0.0,56.0,51.0,567401.0,1603211464.15
5620946.0,3.75,10.3,0.606,0.394,129.0,55.0,20.0,0.0,0.0,56.0,51.0,567502.0,1603211465.15
5621946.0,3.75,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,567603.0,1603211466.15
5622945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,567704.0,1603211467.15
5623945.0,3.75,10.3,0.603,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,567805.0,1603211468.15
5624946.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,567906.0,1603211469.15
5625946.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,568007.0,1603211470.15
5626945.0,3.76,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,568108.0,1603211471.15
5627947.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,568209.0,1603211472.16
5628946.0,3.75,10.3,0.606,0.394,15.0,73.0,2.0,0.0,0.0,56.0,51.0,568310.0,1603211473.15
5629945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,568411.0,1603211474.15
5630945.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,568512.0,1603211475.15
5631946.0,3.75,10.3,0.606,0.391,16.0,74.0,1.0,0.0,0.0,56.0,51.0,568613.0,1603211476.15
5632946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,568714.0,1603211477.15
5633945.0,3.76,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,568815.0,1603211478.15
5634947.0,3.75,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,568916.0,1603211479.16
5635946.0,3.76,10.3,0.609,0.4,14.0,74.0,1.0,0.0,0.0,56.0,51.0,569017.0,1603211480.15
5636945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,569118.0,1603211481.15
5637945.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,569219.0,1603211482.15
5638946.0,3.75,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,569320.0,1603211483.15
5639946.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,569421.0,1603211484.15
5640945.0,3.76,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,569522.0,1603211485.15
5641947.0,3.75,10.3,0.606,0.4,15.0,74.0,1.0,0.0,0.0,56.0,51.0,569623.0,1603211486.16
5642946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,569724.0,1603211487.15
5643945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,569825.0,1603211488.15
5644945.0,3.76,10.3,0.606,0.394,15.0,73.0,2.0,0.0,0.0,56.0,51.0,569926.0,1603211489.15
5645948.0,3.7,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,570027.0,1603211490.16
5646948.0,3.7,10.3,0.606,0.397,17.0,74.0,1.0,0.0,0.0,56.0,51.0,570128.0,1603211491.16
5647945.0,3.76,10.3,0.603,0.391,16.0,74.0,1.0,0.0,0.0,56.0,51.0,570229.0,1603211492.15
5648947.0,3.76,10.3,0.603,0.394,21.0,73.0,2.0,0.0,0.0,56.0,51.0,570330.0,1603211493.16
5649946.0,3.76,10.3,0.606,0.394,16.0,74.0,1.0,0.0,0.0,56.0,51.0,570431.0,1603211494.16
5650946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,570532.0,1603211495.16
5651945.0,3.75,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,570633.0,1603211496.15
5652946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,570734.0,1603211497.16
5653946.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,570835.0,1603211498.16
5654945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,570936.0,1603211499.15
5655945.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,571037.0,1603211500.15
5656946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,571138.0,1603211501.16
5657946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,571239.0,1603211502.16
5658945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,571340.0,1603211503.15
5659947.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,571441.0,1603211504.16
5660946.0,3.75,10.3,0.606,0.394,15.0,73.0,2.0,0.0,0.0,56.0,51.0,571542.0,1603211505.16
5661945.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,571643.0,1603211506.15
5662945.0,3.76,10.3,0.603,0.394,13.0,74.0,1.0,0.0,0.0,56.0,51.0,571744.0,1603211507.15
5663946.0,3.76,10.3,0.603,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,571845.0,1603211508.16
5664946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,571946.0,1603211509.16
5665945.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,572047.0,1603211510.15
5666947.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,572148.0,1603211511.16
5667946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,572249.0,1603211512.16
5668945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,572350.0,1603211513.15
5669945.0,3.76,10.3,0.606,0.397,17.0,74.0,1.0,0.0,0.0,56.0,51.0,572451.0,1603211514.15
5670946.0,3.76,10.3,0.609,0.397,16.0,74.0,1.0,0.0,0.0,56.0,51.0,572552.0,1603211515.16
5671946.0,3.76,10.3,0.606,0.388,17.0,74.0,1.0,0.0,0.0,56.0,51.0,572653.0,1603211516.16
5672945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,572754.0,1603211517.15
5673947.0,3.76,10.3,0.606,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,572855.0,1603211518.16
5674946.0,3.76,10.3,0.606,0.394,16.0,73.0,2.0,0.0,0.0,56.0,51.0,572956.0,1603211519.16
5675945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,573057.0,1603211520.15
5676945.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,573158.0,1603211521.15
5677946.0,3.76,10.3,0.606,0.394,14.0,73.0,2.0,0.0,0.0,56.0,51.0,573259.0,1603211522.16
5678946.0,3.75,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,573360.0,1603211523.16
5679945.0,3.75,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,573461.0,1603211524.15
5680947.0,3.75,10.3,0.603,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,573562.0,1603211525.16
5681946.0,3.76,10.3,0.606,0.4,14.0,74.0,1.0,0.0,0.0,56.0,51.0,573663.0,1603211526.16
5682946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,573764.0,1603211527.16
5683945.0,3.76,10.3,0.606,0.397,12.0,74.0,1.0,0.0,0.0,56.0,51.0,573865.0,1603211528.15
5684946.0,3.75,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,573966.0,1603211529.16
5685946.0,3.75,10.3,0.606,0.391,15.0,74.0,1.0,0.0,0.0,56.0,51.0,574067.0,1603211530.16
5686945.0,3.75,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,574168.0,1603211531.15
5687945.0,3.76,10.3,0.606,0.409,15.0,74.0,1.0,0.0,0.0,56.0,51.0,574269.0,1603211532.15
5688946.0,3.75,10.3,0.606,0.391,20.0,73.0,2.0,0.0,0.0,56.0,51.0,574370.0,1603211533.16
5689946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,574471.0,1603211534.16
5690945.0,3.76,10.3,0.603,0.394,18.0,73.0,2.0,0.0,0.0,56.0,51.0,574572.0,1603211535.15
5691947.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,574673.0,1603211536.16
5692946.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,574774.0,1603211537.16
5693945.0,3.76,10.3,0.603,0.394,14.0,73.0,2.0,0.0,0.0,56.0,51.0,574875.0,1603211538.15
5694945.0,3.75,10.3,0.606,0.397,13.0,74.0,1.0,0.0,0.0,56.0,51.0,574976.0,1603211539.16
5695946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,575077.0,1603211540.16
5696946.0,3.76,10.3,0.609,0.4,15.0,74.0,1.0,0.0,0.0,56.0,51.0,575178.0,1603211541.16
5697945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,575279.0,1603211542.16
5698947.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,575380.0,1603211543.16
5699946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,575481.0,1603211544.16
5700945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,575582.0,1603211545.16
5701945.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,575683.0,1603211546.16
5702946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,575784.0,1603211547.16
5703946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,575885.0,1603211548.16
5704945.0,3.76,10.3,0.603,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,575986.0,1603211549.16
5705947.0,3.75,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,576087.0,1603211550.16
5706946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,576188.0,1603211551.16
5707945.0,3.75,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,576289.0,1603211552.16
5708945.0,3.76,10.3,0.609,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,576390.0,1603211553.16
5709946.0,3.76,10.3,0.606,0.394,14.0,73.0,2.0,0.0,0.0,56.0,51.0,576491.0,1603211554.16
5710946.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,576592.0,1603211555.16
5711945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,576693.0,1603211556.16
5712945.0,3.75,10.3,0.606,0.397,17.0,74.0,1.0,0.0,0.0,56.0,51.0,576794.0,1603211557.16
5713946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,576895.0,1603211558.16
5714946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,576996.0,1603211559.16
5715945.0,3.76,10.3,0.606,0.391,12.0,74.0,1.0,0.0,0.0,56.0,51.0,577097.0,1603211560.16
5716946.0,3.76,10.3,0.609,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,577198.0,1603211561.16
5717946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,577299.0,1603211562.16
5718945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,577400.0,1603211563.16
5719945.0,3.76,10.3,0.606,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,577501.0,1603211564.16
5720946.0,3.75,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,577602.0,1603211565.16
5721946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,577703.0,1603211566.16
5722945.0,3.75,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,577804.0,1603211567.16
5723947.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,577905.0,1603211568.16
5724946.0,3.75,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,578006.0,1603211569.16
5725945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,578107.0,1603211570.16
5726945.0,3.75,10.6,0.606,0.397,13.0,73.0,2.0,0.0,0.0,56.0,51.0,578208.0,1603211571.16
5727946.0,3.76,10.3,0.609,0.4,14.0,74.0,1.0,0.0,0.0,56.0,51.0,578309.0,1603211572.16
5728946.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,578410.0,1603211573.16
5729945.0,3.76,10.3,0.606,0.397,12.0,74.0,1.0,0.0,0.0,56.0,51.0,578511.0,1603211574.16
5730947.0,3.75,10.3,0.606,0.397,16.0,74.0,1.0,0.0,0.0,56.0,51.0,578612.0,1603211575.16
5731946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,578713.0,1603211576.16
5732945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,578814.0,1603211577.16
5733945.0,3.76,10.3,0.606,0.397,17.0,74.0,1.0,0.0,0.0,56.0,51.0,578915.0,1603211578.16
5734946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,579016.0,1603211579.16
5735946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,579117.0,1603211580.16
5736945.0,3.76,10.3,0.606,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,579218.0,1603211581.16
5737947.0,3.76,10.3,0.603,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,579319.0,1603211582.16
5738946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,579420.0,1603211583.16
5739945.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,579521.0,1603211584.16
5740945.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,579622.0,1603211585.16
5741946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,579723.0,1603211586.16
5742946.0,3.76,10.3,0.603,0.394,15.0,73.0,2.0,0.0,0.0,56.0,51.0,579824.0,1603211587.16
5743945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,579925.0,1603211588.16
5744945.0,3.75,10.3,0.606,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,580026.0,1603211589.16
5745946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,580127.0,1603211590.16
5746946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,580228.0,1603211591.16
5747945.0,3.75,10.3,0.603,0.394,12.0,74.0,1.0,0.0,0.0,56.0,51.0,580329.0,1603211592.16
5748946.0,3.75,10.3,0.603,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,580430.0,1603211593.16
5749946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,580531.0,1603211594.16
5750945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,580632.0,1603211595.16
5751945.0,3.76,10.3,0.606,0.397,17.0,74.0,1.0,0.0,0.0,56.0,51.0,580733.0,1603211596.16
5752946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,580834.0,1603211597.16
5753946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,580935.0,1603211598.16
5754945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,581036.0,1603211599.16
5755947.0,3.76,10.3,0.603,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,581137.0,1603211600.16
5756946.0,3.75,10.3,0.606,0.391,15.0,74.0,1.0,0.0,0.0,56.0,51.0,581238.0,1603211601.16
5757945.0,3.71,10.3,0.606,0.406,14.0,74.0,1.0,0.0,0.0,56.0,51.0,581339.0,1603211602.16
5758945.0,3.76,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,581440.0,1603211603.16
5759946.0,3.76,10.3,0.603,0.394,24.0,73.0,2.0,0.0,0.0,56.0,51.0,581541.0,1603211604.16
5760946.0,3.76,10.3,0.603,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,581642.0,1603211605.16
5761945.0,3.75,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,581743.0,1603211606.16
5762947.0,3.75,10.3,0.606,0.394,16.0,74.0,1.0,0.0,0.0,56.0,51.0,581844.0,1603211607.16
5763946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,581945.0,1603211608.16
5764945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,582046.0,1603211609.16
5765945.0,3.75,10.3,0.606,0.394,13.0,74.0,1.0,0.0,0.0,56.0,51.0,582147.0,1603211610.16
5766946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,582248.0,1603211611.16
5767946.0,3.75,10.3,0.606,0.4,15.0,74.0,1.0,0.0,0.0,56.0,51.0,582349.0,1603211612.16
5768945.0,3.76,10.3,0.606,0.397,12.0,74.0,1.0,0.0,0.0,56.0,51.0,582450.0,1603211613.16
5769947.0,3.7,10.3,0.609,0.412,17.0,74.0,1.0,0.0,0.0,56.0,51.0,582551.0,1603211614.16
5770946.0,3.76,10.3,0.606,0.394,16.0,74.0,1.0,0.0,0.0,56.0,51.0,582652.0,1603211615.16
5771945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,582753.0,1603211616.16
5772945.0,3.75,10.3,0.606,0.397,13.0,74.0,1.0,0.0,0.0,56.0,51.0,582854.0,1603211617.16
5773946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,582955.0,1603211618.16
5774946.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,583056.0,1603211619.16
5775945.0,3.75,10.3,0.606,0.397,14.0,73.0,2.0,0.0,0.0,56.0,51.0,583157.0,1603211620.16
5776945.0,3.76,10.3,0.603,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,583258.0,1603211621.16
5777946.0,3.76,10.3,0.609,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,583359.0,1603211622.16
5778946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,583460.0,1603211623.16
5779945.0,3.76,10.3,0.606,0.397,12.0,74.0,1.0,0.0,0.0,56.0,51.0,583561.0,1603211624.16
5780946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,583662.0,1603211625.16
5781946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,583763.0,1603211626.16
5782945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,583864.0,1603211627.16
5783945.0,3.76,10.3,0.606,0.394,17.0,74.0,1.0,0.0,0.0,56.0,51.0,583965.0,1603211628.16
5784946.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,584066.0,1603211629.16
5785946.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,584167.0,1603211630.16
5786945.0,3.76,10.3,0.606,0.397,12.0,74.0,1.0,0.0,0.0,56.0,51.0,584268.0,1603211631.16
5787947.0,3.75,10.3,0.603,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,584369.0,1603211632.16
5788946.0,3.75,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,584470.0,1603211633.16
5789945.0,3.76,10.3,0.606,0.397,14.0,74.0,1.0,0.0,0.0,56.0,51.0,584571.0,1603211634.16
5790949.0,3.7,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,584672.0,1603211635.16
5791946.0,3.75,10.3,0.603,0.394,16.0,74.0,1.0,0.0,0.0,56.0,51.0,584773.0,1603211636.16
5792946.0,3.75,10.3,0.603,0.394,25.0,73.0,2.0,0.0,0.0,56.0,51.0,584874.0,1603211637.16
5793945.0,3.76,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,584975.0,1603211638.16
5794947.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585076.0,1603211639.16
5795946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585177.0,1603211640.16
5796945.0,3.75,10.3,0.603,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585278.0,1603211641.16
5797945.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,585379.0,1603211642.16
5798946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585480.0,1603211643.16
5799946.0,3.75,10.3,0.603,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,585581.0,1603211644.16
5800945.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585682.0,1603211645.16
5801947.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,585783.0,1603211646.16
5802946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585884.0,1603211647.16
5803945.0,3.75,10.3,0.606,0.4,14.0,74.0,1.0,0.0,0.0,56.0,51.0,585985.0,1603211648.16
5804945.0,3.76,10.3,0.606,0.397,15.0,74.0,1.0,0.0,0.0,56.0,51.0,586086.0,1603211649.16
5805946.0,3.76,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,586187.0,1603211650.16
5806946.0,3.76,10.3,0.606,0.394,15.0,74.0,1.0,0.0,0.0,56.0,51.0,586288.0,1603211651.16
5807945.0,3.75,10.3,0.606,0.394,14.0,74.0,1.0,0.0,0.0,56.0,51.0,586389.0,1603211652.16
5808947.0,3.76,10.3,0.606,0.394,17.0,73.0,2.0,0.0,0.0,56.0,51.0,586490.0,1603211653.16
