millis,batt,temp,A2,A3,maxWriteTime,minFifoFree,maxFifoUsed,maxOverruns,gpsOnFlag,unusedStack1,unusedStackIdle,index,t
1291378.0,4.11,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,126758.0,1467776422.98
1301377.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,127759.0,1467776432.98
1311377.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,128760.0,1467776442.98
1321377.0,4.15,22.6,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,129761.0,1467776452.98
1331378.0,4.13,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,130762.0,1467776462.98
1341378.0,4.13,22.9,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,131763.0,1467776472.98
1351376.0,4.13,22.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,132764.0,1467776482.98
1361377.0,4.13,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,133765.0,1467776492.98
1371377.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,134766.0,1467776502.98
1381378.0,4.15,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,135767.0,1467776512.98
1391378.0,4.13,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,136768.0,1467776522.98
1401376.0,4.15,22.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,137769.0,1467776532.98
1411377.0,4.11,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,138770.0,1467776542.98
1421377.0,4.15,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,139771.0,1467776552.98
1431377.0,4.13,22.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,140772.0,1467776562.98
1441378.0,4.11,22.6,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,141773.0,1467776572.99
1451378.0,4.11,22.6,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,142774.0,1467776582.99
1461381.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,143775.0,1467776592.99
1471377.0,4.13,22.9,23.0,72.0,3.0,0.0,0.0,38.0,61.0,,,144776.0,1467776602.99
1481377.0,4.11,22.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,145777.0,1467776612.99
1491378.0,4.15,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,146778.0,1467776622.99
1501378.0,4.15,22.3,22.0,72.0,3.0,0.0,0.0,38.0,61.0,,,147779.0,1467776632.99
1511376.0,4.11,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,148780.0,1467776642.99
1521377.0,4.11,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,149781.0,1467776652.99
1531377.0,4.11,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,150782.0,1467776662.99
1541378.0,4.11,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,151783.0,1467776672.99
1551378.0,4.15,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,152784.0,1467776682.99
1561376.0,4.15,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,153785.0,1467776692.99
1571377.0,4.13,22.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,154786.0,1467776702.99
